id,isDefault
1023930.0,0.41381284318863387
1047759.0,0.38046863047789803
1047669.0,0.4522831160123586
1017173.0,0.059549162215170016
1019544.0,0.6377484464693522
1036106.0,0.4921836643431504
1043358.0,0.5055381476480741
1019710.0,0.4733414481424756
1048152.0,0.22375232241999599
1046111.0,0.4649546490805635
1020932.0,0.5504875646855487
1002413.0,0.6438447007844932
1011934.0,0.41440518696914275
1009408.0,0.28870332019261685
1033583.0,0.539300230729561
1030357.0,0.6365538143897964
1018505.0,0.6532153652910581
1026043.0,0.2504487557780419
1044404.0,0.5016569530867833
1023850.0,0.6779869466236984
1026183.0,0.393729228560798
1035884.0,0.23180794703042173
1040701.0,0.49912763799583154
1022972.0,0.3688418559404667
1022023.0,0.4047709216251758
1037277.0,0.5728453064740009
1047338.0,0.15000357377188292
1007238.0,0.4324708362654315
1043332.0,0.6955898775891105
1046418.0,0.30773407702868555
1041903.0,0.490735419668124
1018512.0,0.22963827277587553
1014306.0,0.3097988711484763
1040977.0,0.48839919493692696
1035734.0,0.42853046461170385
1040728.0,0.25932664166607405
1019069.0,0.5547752972390176
1041166.0,0.4027256123153832
1008164.0,0.5313126593069535
1043927.0,0.23991316603362178
1024398.0,0.18156828339197523
1045922.0,0.6651684738984198
1002263.0,0.6577332949826249
1009819.0,0.1810340890820875
1025725.0,0.6083457842624196
1031970.0,0.21846656090353114
1039155.0,0.4792831643171756
1011497.0,0.5334267579250341
1009834.0,0.339352107558075
1017174.0,0.4460323244876775
1047924.0,0.32286219681450096
1044992.0,0.29169240803389157
1001488.0,0.45484297037622906
1029657.0,0.32415146857590554
1021900.0,0.5219204201678376
1025134.0,0.4191718404939157
1014618.0,0.3686110934035754
1003535.0,0.4353205940354079
1034152.0,0.5624527735487838
1042718.0,0.5138924889410877
1024757.0,0.10206976169965157
1008085.0,0.2711528744493881
1006486.0,0.32819867999735197
1007830.0,0.5529019805808064
1032904.0,0.5275783855055796
1024111.0,0.4744214475341785
1048195.0,0.2512748540472203
1003144.0,0.6781925714695076
1024473.0,0.3123974023097339
1044352.0,0.5743295183035368
1020329.0,0.5331931036538113
1029160.0,0.2691539287364403
1039908.0,0.36157436323008507
1048261.0,0.4778630543687263
1027904.0,0.5468206625291812
1038726.0,0.24102110800845072
1017584.0,0.42507079990949626
1039785.0,0.18861898287241124
1003462.0,0.30489511089335164
1036347.0,0.21872059132879473
1024802.0,0.2827547298991292
1040466.0,0.6125592012990482
1023822.0,0.3054122537876296
1035794.0,0.3801818411162349
1021910.0,0.5990036209336744
1015492.0,0.13958335617620835
1036104.0,0.11589876534839615
1009835.0,0.2517161402557917
1012571.0,0.4955486282352545
1004310.0,0.7122311456717134
1027213.0,0.6120803330518421
1004994.0,0.32296636436101717
1041387.0,0.435968202415403
